analysis_level,provider,run_name,requested_model,prompt_variant,evaluation_scope,target_family,valid_prediction_n,reference_positive_n,reference_negative_n,predicted_positive_n,accuracy,recall,precision,f1,specificity,auroc,auroc_flag,tn,fp,fn,tp,threshold,expected_n,prediction_coverage,document,target_labeler,label_source_type,threshold_mode
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,7,6,1,5,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727273,0.0,0.5,,0,1,2,4,0.06,7,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,11,5,6,7,0.8181818181818182,1.0,0.7142857142857143,0.8333333333333334,0.6666666666666666,1.0,,4,2,0,5,0.06,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,8,8,0,7,0.875,0.875,1.0,0.9333333333333333,,,single_reference_class,0,0,1,7,0.06,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,18,3,15,9,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5333333333333333,0.5666666666666667,,8,7,1,2,0.06,18,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.06,3,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,11,5,6,7,0.8181818181818182,1.0,0.7142857142857143,0.8333333333333334,0.6666666666666666,1.0,,4,2,0,5,0.06,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,8,8,0,7,0.875,0.875,1.0,0.9333333333333333,,,single_reference_class,0,0,1,7,0.06,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,6,2,4,4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.875,,2,2,0,2,0.06,6,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.06,3,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,9,5,4,7,0.7777777777777778,1.0,0.7142857142857143,0.8333333333333334,0.5,1.0,,2,2,0,5,0.06,9,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol,individual_coder,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.06,7,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,6,2,4,4,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.875,,2,2,0,2,0.06,6,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.06,3,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,9,5,4,7,0.7777777777777778,1.0,0.7142857142857143,0.8333333333333334,0.5,1.0,,2,2,0,5,0.06,9,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_anmol__drop_kyle_only,individual_coder,7,7,0,6,0.8571428571428571,0.8571428571428571,1.0,0.9230769230769231,,,single_reference_class,0,0,1,6,0.06,7,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,8,6,2,3,0.625,0.5,1.0,0.6666666666666666,1.0,0.625,,2,0,3,3,0.06,8,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,28,28,0,19,0.6785714285714286,0.6785714285714286,1.0,0.8085106382978723,,,single_reference_class,0,0,9,19,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,6,5,1,4,0.5,0.6,0.75,0.6666666666666666,0.0,0.4,,0,1,2,3,0.06,6,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle,individual_coder,9,7,2,7,1.0,1.0,1.0,1.0,1.0,1.0,,2,0,0,7,0.06,9,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,4,4,0,3,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,1,3,0.06,4,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,28,28,0,19,0.6785714285714286,0.6785714285714286,1.0,0.8085106382978723,,,single_reference_class,0,0,9,19,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,2,2,0,1,0.5,0.5,1.0,0.6666666666666666,,,single_reference_class,0,0,1,1,0.06,2,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_kyle__drop_kyle_only,individual_coder,9,7,2,7,1.0,1.0,1.0,1.0,1.0,1.0,,2,0,0,7,0.06,9,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.07692307692307693,,13,0,1,0,0.32,14,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_prerana,individual_coder,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.32,4,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,14,1,13,0,0.9285714285714286,0.0,0.0,0.0,1.0,0.07692307692307693,,13,0,1,0,0.32,14,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,labeler_prerana__drop_kyle_only,individual_coder,4,4,0,4,1.0,1.0,1.0,1.0,,,single_reference_class,0,0,0,4,0.32,4,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,22,5,17,9,0.5454545454545454,0.4,0.2222222222222222,0.2857142857142857,0.5882352941176471,0.4411764705882354,,10,7,3,2,0.06,22,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,7,6,1,5,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727273,0.0,0.5,,0,1,2,4,0.06,7,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,11,5,6,7,0.8181818181818182,1.0,0.7142857142857143,0.8333333333333334,0.6666666666666666,1.0,,4,2,0,5,0.06,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only,new_gold,8,8,0,7,0.875,0.875,1.0,0.9333333333333333,,,single_reference_class,0,0,1,7,0.06,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,18,3,15,9,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.5333333333333333,0.5666666666666667,,8,7,1,2,0.06,18,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.06,3,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,11,5,6,7,0.8181818181818182,1.0,0.7142857142857143,0.8333333333333334,0.6666666666666666,1.0,,4,2,0,5,0.06,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,new_gold_test_only__drop_kyle_only,new_gold,8,8,0,7,0.875,0.875,1.0,0.9333333333333333,,,single_reference_class,0,0,1,7,0.06,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,22,13,9,9,0.6363636363636364,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.7777777777777778,0.6794871794871795,,7,2,6,7,0.06,22,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,7,6,1,5,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727273,0.0,0.5,,0,1,2,4,0.06,7,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,11,5,6,7,0.8181818181818182,1.0,0.7142857142857143,0.8333333333333334,0.6666666666666666,1.0,,4,2,0,5,0.06,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only,old_gold,8,8,0,7,0.875,0.875,1.0,0.9333333333333333,,,single_reference_class,0,0,1,7,0.06,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,18,11,7,9,0.6666666666666666,0.6363636363636364,0.7777777777777778,0.7,0.7142857142857143,0.7272727272727273,,5,2,4,7,0.06,18,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,28,22,6,19,0.6071428571428571,0.6818181818181818,0.7894736842105263,0.7317073170731707,0.3333333333333333,0.48863636363636365,,2,4,7,15,0.06,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.06,3,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,11,5,6,7,0.8181818181818182,1.0,0.7142857142857143,0.8333333333333334,0.6666666666666666,1.0,,4,2,0,5,0.06,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,old_gold_test_only__drop_kyle_only,old_gold,8,8,0,7,0.875,0.875,1.0,0.9333333333333333,,,single_reference_class,0,0,1,7,0.06,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,28,9,19,14,0.5357142857142857,0.5555555555555556,0.35714285714285715,0.43478260869565216,0.5263157894736842,0.5263157894736842,,10,9,4,5,0.06,28,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,56,50,6,38,0.6428571428571429,0.68,0.8947368421052632,0.7727272727272727,0.3333333333333333,0.49,,2,4,16,34,0.06,56,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,9,8,1,6,0.5555555555555556,0.625,0.8333333333333334,0.7142857142857143,0.0,0.5,,0,1,3,5,0.06,9,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,18,12,6,14,0.8888888888888888,1.0,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.9722222222222223,,4,2,0,12,0.06,18,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels,pooled_coder_decisions,11,11,0,10,0.9090909090909091,0.9090909090909091,1.0,0.9523809523809523,,,single_reference_class,0,0,1,10,0.06,11,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,24,7,17,14,0.5416666666666666,0.7142857142857143,0.35714285714285715,0.47619047619047616,0.47058823529411764,0.6050420168067228,,8,9,2,5,0.06,24,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,56,50,6,38,0.6428571428571429,0.68,0.8947368421052632,0.7727272727272727,0.3333333333333333,0.49,,2,4,16,34,0.06,56,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,5,5,0,3,0.6,0.6,1.0,0.75,,,single_reference_class,0,0,2,3,0.06,5,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,18,12,6,14,0.8888888888888888,1.0,0.8571428571428571,0.9230769230769231,0.6666666666666666,0.9722222222222223,,4,2,0,12,0.06,18,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_no_examples_with_checklist,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,11,11,0,10,0.9090909090909091,0.9090909090909091,1.0,0.9523809523809523,,,single_reference_class,0,0,1,10,0.06,11,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,22,5,17,7,0.6363636363636364,0.4,0.2857142857142857,0.3333333333333333,0.7058823529411765,0.3941176470588236,,12,5,3,2,0.18,22,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,28,22,6,17,0.5357142857142857,0.5909090909090909,0.7647058823529411,0.6666666666666666,0.3333333333333333,0.39015151515151514,,2,4,9,13,0.18,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,7,6,1,5,0.5714285714285714,0.6666666666666666,0.8,0.7272727272727273,0.0,0.5,,0,1,2,4,0.18,7,1.0,GAO,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,11,5,6,5,0.8181818181818182,0.8,0.8,0.8,0.8333333333333334,0.9500000000000001,,5,1,1,4,0.18,11,1.0,Hurricane Katrina,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,8,8,0,6,0.75,0.75,1.0,0.8571428571428571,,,single_reference_class,0,0,2,6,0.18,8,1.0,PAR,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,18,3,15,7,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.4,0.6666666666666666,0.5888888888888888,,10,5,1,2,0.18,18,1.0,EPA,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,28,22,6,17,0.5357142857142857,0.5909090909090909,0.7647058823529411,0.6666666666666666,0.3333333333333333,0.39015151515151514,,2,4,9,13,0.18,28,1.0,ERP Report,,,model_scope_optimized_in_sample
model_document,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,codebook_with_examples_no_checklist,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,3,3,0,2,0.6666666666666666,0.6666666666666666,1.0,0.8,,,single_reference_class,0,0,1,2,0.18,3,1.0,GAO,,,model_scope_optimized_in_sample
